+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: MAL1                                       Thu Apr 16 19:16:46 2020|
|-----------------------------------------------------------------------------|
|          north: 8998072.01423559    east: 887355.39069059                   |
|REGION    south: 8072639.36201714    west: 432826.53844818                   |
|          res:       496.21053738    res:     496.21053738                   |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__mwi_go in MAL1)                                |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|   #|description                                           |kilometers| cover|
|-----------------------------------------------------------------------------|
| 288| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    169.16|  0.04|
| 289| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    172.11|  0.04|
| 290| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    168.91|  0.04|
| 291| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.80|  0.04|
| 292| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    173.83|  0.04|
| 293| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    178.76|  0.04|
| 294| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    161.52|  0.04|
| 295| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.14|  0.04|
| 296| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    171.86|  0.04|
| 297| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    174.82|  0.04|
| 298| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    176.79|  0.04|
| 299| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    176.05|  0.04|
| 300| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    171.62|  0.04|
| 301| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    171.86|  0.04|
| 302| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    177.53|  0.04|
| 303| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    178.02|  0.04|
| 304| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    166.69|  0.04|
| 305| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.63|  0.04|
| 306| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    169.16|  0.04|
| 307| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    179.25|  0.04|
| 308| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.56|  0.04|
| 309| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    167.93|  0.04|
| 310| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    171.13|  0.04|
| 311| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    179.25|  0.04|
| 312| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    187.38|  0.04|
| 313| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    169.16|  0.04|
| 314| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.56|  0.04|
| 315| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    174.82|  0.04|
| 316| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    181.47|  0.04|
| 317| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    182.21|  0.04|
| 318| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    169.65|  0.04|
| 319| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    176.54|  0.04|
| 320| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    169.16|  0.04|
| 321| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    177.04|  0.04|
| 322| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    184.67|  0.04|
| 323| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    165.71|  0.04|
| 324| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    181.47|  0.04|
| 325| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    173.83|  0.04|
| 326| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    193.53|  0.05|
| 327| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.39|  0.04|
| 328| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    174.33|  0.04|
| 329| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    177.77|  0.04|
| 330| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    179.25|  0.04|
| 331| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    177.53|  0.04|
| 332| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    176.30|  0.04|
| 333| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    169.90|  0.04|
| 334| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    177.04|  0.04|
| 335| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    181.47|  0.04|
| 336| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    179.99|  0.04|
| 337| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    168.42|  0.04|
| 338| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.80|  0.04|
| 339| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    178.27|  0.04|
| 340| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    180.24|  0.04|
| 341| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    186.64|  0.04|
| 342| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    174.33|  0.04|
| 343| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.31|  0.04|
| 344| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.56|  0.04|
| 345| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    179.25|  0.04|
| 346| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    182.95|  0.04|
| 347| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    181.71|  0.04|
| 348| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    179.01|  0.04|
| 349| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    172.60|  0.04|
| 350| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    177.28|  0.04|
| 351| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    176.05|  0.04|
| 352| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    178.51|  0.04|
| 353| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.80|  0.04|
| 354| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    172.60|  0.04|
| 355| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    183.93|  0.04|
| 356| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    178.02|  0.04|
| 357| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    171.86|  0.04|
| 358| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    169.90|  0.04|
| 359| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.07|  0.04|
| 360| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    171.62|  0.04|
| 361| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.80|  0.04|
| 362| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    171.13|  0.04|
| 363| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    184.42|  0.04|
| 364| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.14|  0.04|
| 365| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.63|  0.04|
| 366| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    176.54|  0.04|
| 367| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    169.40|  0.04|
| 368| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.80|  0.04|
| 369| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    181.47|  0.04|
| 370| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    162.02|  0.04|
| 371| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.07|  0.04|
| 372| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    176.05|  0.04|
| 373| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.07|  0.04|
| 374| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.14|  0.04|
| 375| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    178.51|  0.04|
| 376| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    174.82|  0.04|
| 377| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    165.22|  0.04|
| 378| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    179.01|  0.04|
| 379| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    174.33|  0.04|
| 380| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    183.68|  0.04|
| 381| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    172.11|  0.04|
| 382| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    167.68|  0.04|
| 383| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.63|  0.04|
| 384| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    171.86|  0.04|
| 385| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    174.82|  0.04|
| 386| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    177.28|  0.04|
| 387| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    171.37|  0.04|
| 388| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    174.57|  0.04|
| 389| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    174.57|  0.04|
| 390| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    179.25|  0.04|
| 391| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    174.33|  0.04|
| 392| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    178.76|  0.04|
| 393| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    180.24|  0.04|
| 394| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.14|  0.04|
| 395| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    176.54|  0.04|
| 396| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    183.19|  0.04|
| 397| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    179.99|  0.04|
| 398| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    187.13|  0.04|
| 399| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    176.54|  0.04|
| 400| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.80|  0.04|
| 401| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    182.21|  0.04|
| 402| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    182.70|  0.04|
| 403| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    181.22|  0.04|
| 404| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    177.77|  0.04|
| 405| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    186.88|  0.04|
| 406| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    179.99|  0.04|
| 407| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    194.52|  0.05|
| 408| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    181.71|  0.04|
| 409| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    188.61|  0.04|
| 410| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    185.41|  0.04|
| 411| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    186.64|  0.04|
| 412| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    184.67|  0.04|
| 413| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    187.38|  0.04|
| 414| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    193.53|  0.05|
| 415| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    177.04|  0.04|
| 416| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    201.66|  0.05|
| 417| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    186.39|  0.04|
| 418| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    184.42|  0.04|
| 419| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    191.32|  0.05|
| 420| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    196.00|  0.05|
| 421| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    194.76|  0.05|
| 422| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    199.44|  0.05|
| 423| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    183.93|  0.04|
| 424| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    186.64|  0.04|
| 425| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    192.55|  0.05|
| 426| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    196.98|  0.05|
| 427| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    182.21|  0.04|
| 428| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    193.78|  0.05|
| 429| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    189.10|  0.04|
| 430| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    192.55|  0.05|
| 431| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    188.61|  0.04|
| 432| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    188.12|  0.04|
| 433| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    185.41|  0.04|
| 434| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    188.36|  0.04|
| 435| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    185.41|  0.04|
| 436| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    184.67|  0.04|
| 437| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    188.12|  0.04|
| 438| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    181.22|  0.04|
| 439| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    184.42|  0.04|
| 440| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    190.33|  0.05|
| 441| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    184.18|  0.04|
| 442| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.63|  0.04|
| 443| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    181.47|  0.04|
| 444| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    183.93|  0.04|
| 445| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    180.24|  0.04|
| 446| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    181.96|  0.04|
| 447| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    173.83|  0.04|
| 448| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    165.22|  0.04|
| 449| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    184.18|  0.04|
| 450| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    171.37|  0.04|
| 451| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    184.67|  0.04|
| 452| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    173.10|  0.04|
| 453| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.14|  0.04|
| 454| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    176.79|  0.04|
| 455| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.88|  0.04|
| 456| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.39|  0.04|
| 457| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    177.28|  0.04|
| 458| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    173.34|  0.04|
| 459| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    166.20|  0.04|
| 460| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    174.82|  0.04|
| 461| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    162.51|  0.04|
| 462| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    163.99|  0.04|
| 463| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    166.69|  0.04|
| 464| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    172.11|  0.04|
| 465| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    166.20|  0.04|
| 466| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    162.75|  0.04|
| 467| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    165.96|  0.04|
| 468| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    161.28|  0.04|
| 469| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    154.38|  0.04|
| 470| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    175.56|  0.04|
| 471| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    150.69|  0.04|
| 472| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    171.62|  0.04|
| 473| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    157.83|  0.04|
| 474| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    166.94|  0.04|
| 475| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    159.80|  0.04|
| 476| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    152.41|  0.04|
| 477| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.39|  0.04|
| 478| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    159.31|  0.04|
| 479| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    164.48|  0.04|
| 480| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    164.23|  0.04|
| 481| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    162.75|  0.04|
| 482| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    163.25|  0.04|
| 483| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    158.08|  0.04|
| 484| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    162.26|  0.04|
| 485| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    164.23|  0.04|
| 486| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    150.94|  0.04|
| 487| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.63|  0.04|
| 488| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    158.57|  0.04|
| 489| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    158.57|  0.04|
| 490| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    162.75|  0.04|
| 491| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    146.75|  0.03|
| 492| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    164.23|  0.04|
| 493| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    166.94|  0.04|
| 494| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    159.80|  0.04|
| 495| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    158.82|  0.04|
| 496| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    155.61|  0.04|
| 497| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    163.49|  0.04|
| 498| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    162.26|  0.04|
| 499| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    158.32|  0.04|
| 500| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    160.05|  0.04|
| 501| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    154.63|  0.04|
| 502| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    166.20|  0.04|
| 503| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    163.74|  0.04|
| 504| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    161.28|  0.04|
| 505| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    154.88|  0.04|
| 506| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    161.28|  0.04|
| 507| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    161.03|  0.04|
| 508| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    164.48|  0.04|
| 509| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    157.34|  0.04|
| 510| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    158.08|  0.04|
| 511| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    156.11|  0.04|
| 512| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    165.96|  0.04|
| 513| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    161.28|  0.04|
| 514| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    162.51|  0.04|
| 515| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    159.06|  0.04|
| 516| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    153.15|  0.04|
| 517| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    172.85|  0.04|
| 518| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    158.82|  0.04|
| 519| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    161.52|  0.04|
| 520| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    162.51|  0.04|
| 521| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    159.55|  0.04|
| 522| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    161.52|  0.04|
| 523| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    170.88|  0.04|
| 524| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    156.85|  0.04|
| 525| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    157.58|  0.04|
| 526| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    164.48|  0.04|
| 527| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    165.22|  0.04|
| 528| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    162.02|  0.04|
| 529| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    150.94|  0.04|
| 530| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    159.31|  0.04|
| 531| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    147.49|  0.04|
| 532| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    163.25|  0.04|
| 533| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    165.22|  0.04|
| 534| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    147.24|  0.04|
| 535| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    159.55|  0.04|
| 536| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    151.92|  0.04|
| 537| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    160.29|  0.04|
| 538| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    160.78|  0.04|
| 539| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    155.61|  0.04|
| 540| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    156.35|  0.04|
| 541| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    158.82|  0.04|
| 542| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    144.78|  0.03|
| 543| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    158.82|  0.04|
| 544| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    149.70|  0.04|
| 545| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    163.00|  0.04|
| 546| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    153.15|  0.04|
| 547| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    156.85|  0.04|
| 548| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    157.09|  0.04|
| 549| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    161.77|  0.04|
| 550| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    155.61|  0.04|
| 551| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    150.94|  0.04|
| 552| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    154.38|  0.04|
| 553| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    154.38|  0.04|
| 554| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    165.46|  0.04|
| 555| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    141.33|  0.03|
| 556| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    160.54|  0.04|
| 557| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    148.47|  0.04|
| 558| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    155.12|  0.04|
| 559| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    154.38|  0.04|
