+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: KEN2                                       Wed Jun 10 22:06:35 2020|
|-----------------------------------------------------------------------------|
|          north: 10674432.43287579    east:  977778.28195199                 |
|REGION    south:  9386262.60103682    west: -169427.68004663                 |
|          res:        499.87187887    res:      499.87187887                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__ken_go_v2_analysis in KEN2)                    |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|    #|description                                          |kilometers| cover|
|-----------------------------------------------------------------------------|
|  301| . . . . . . . . . . . . . . . . . . . . . . . . . . |       736|  0.05|
|  302| . . . . . . . . . . . . . . . . . . . . . . . . . . |       724|  0.05|
|  303| . . . . . . . . . . . . . . . . . . . . . . . . . . |       723|  0.05|
|  304| . . . . . . . . . . . . . . . . . . . . . . . . . . |       705|  0.05|
|  305| . . . . . . . . . . . . . . . . . . . . . . . . . . |       721|  0.05|
|  306| . . . . . . . . . . . . . . . . . . . . . . . . . . |       722|  0.05|
|  307| . . . . . . . . . . . . . . . . . . . . . . . . . . |       718|  0.05|
|  308| . . . . . . . . . . . . . . . . . . . . . . . . . . |       716|  0.05|
|  309| . . . . . . . . . . . . . . . . . . . . . . . . . . |       714|  0.05|
|  310| . . . . . . . . . . . . . . . . . . . . . . . . . . |       710|  0.05|
|  311| . . . . . . . . . . . . . . . . . . . . . . . . . . |       707|  0.05|
|  312| . . . . . . . . . . . . . . . . . . . . . . . . . . |       714|  0.05|
|  313| . . . . . . . . . . . . . . . . . . . . . . . . . . |       714|  0.05|
|  314| . . . . . . . . . . . . . . . . . . . . . . . . . . |       702|  0.05|
|  315| . . . . . . . . . . . . . . . . . . . . . . . . . . |       724|  0.05|
|  316| . . . . . . . . . . . . . . . . . . . . . . . . . . |       702|  0.05|
|  317| . . . . . . . . . . . . . . . . . . . . . . . . . . |       711|  0.05|
|  318| . . . . . . . . . . . . . . . . . . . . . . . . . . |       713|  0.05|
|  319| . . . . . . . . . . . . . . . . . . . . . . . . . . |       702|  0.05|
|  320| . . . . . . . . . . . . . . . . . . . . . . . . . . |       698|  0.05|
|  321| . . . . . . . . . . . . . . . . . . . . . . . . . . |       712|  0.05|
|  322| . . . . . . . . . . . . . . . . . . . . . . . . . . |       685|  0.05|
|  323| . . . . . . . . . . . . . . . . . . . . . . . . . . |       702|  0.05|
|  324| . . . . . . . . . . . . . . . . . . . . . . . . . . |       671|  0.05|
|  325| . . . . . . . . . . . . . . . . . . . . . . . . . . |       689|  0.05|
|  326| . . . . . . . . . . . . . . . . . . . . . . . . . . |       701|  0.05|
|  327| . . . . . . . . . . . . . . . . . . . . . . . . . . |       694|  0.05|
|  328| . . . . . . . . . . . . . . . . . . . . . . . . . . |       699|  0.05|
|  329| . . . . . . . . . . . . . . . . . . . . . . . . . . |       687|  0.05|
|  330| . . . . . . . . . . . . . . . . . . . . . . . . . . |       689|  0.05|
|  331| . . . . . . . . . . . . . . . . . . . . . . . . . . |       683|  0.05|
|  332| . . . . . . . . . . . . . . . . . . . . . . . . . . |       684|  0.05|
|  333| . . . . . . . . . . . . . . . . . . . . . . . . . . |       689|  0.05|
|  334| . . . . . . . . . . . . . . . . . . . . . . . . . . |       691|  0.05|
|  335| . . . . . . . . . . . . . . . . . . . . . . . . . . |       676|  0.05|
|  336| . . . . . . . . . . . . . . . . . . . . . . . . . . |       696|  0.05|
|  337| . . . . . . . . . . . . . . . . . . . . . . . . . . |       702|  0.05|
|  338| . . . . . . . . . . . . . . . . . . . . . . . . . . |       675|  0.05|
|  339| . . . . . . . . . . . . . . . . . . . . . . . . . . |       690|  0.05|
|  340| . . . . . . . . . . . . . . . . . . . . . . . . . . |       680|  0.05|
|  341| . . . . . . . . . . . . . . . . . . . . . . . . . . |       687|  0.05|
|  342| . . . . . . . . . . . . . . . . . . . . . . . . . . |       699|  0.05|
|  343| . . . . . . . . . . . . . . . . . . . . . . . . . . |       670|  0.05|
|  344| . . . . . . . . . . . . . . . . . . . . . . . . . . |       708|  0.05|
|  345| . . . . . . . . . . . . . . . . . . . . . . . . . . |       672|  0.05|
|  346| . . . . . . . . . . . . . . . . . . . . . . . . . . |       685|  0.05|
|  347| . . . . . . . . . . . . . . . . . . . . . . . . . . |       688|  0.05|
|  348| . . . . . . . . . . . . . . . . . . . . . . . . . . |       693|  0.05|
|  349| . . . . . . . . . . . . . . . . . . . . . . . . . . |       678|  0.05|
|  350| . . . . . . . . . . . . . . . . . . . . . . . . . . |       680|  0.05|
|  351| . . . . . . . . . . . . . . . . . . . . . . . . . . |       686|  0.05|
|  352| . . . . . . . . . . . . . . . . . . . . . . . . . . |       692|  0.05|
|  353| . . . . . . . . . . . . . . . . . . . . . . . . . . |       678|  0.05|
|  354| . . . . . . . . . . . . . . . . . . . . . . . . . . |       697|  0.05|
|  355| . . . . . . . . . . . . . . . . . . . . . . . . . . |       691|  0.05|
|  356| . . . . . . . . . . . . . . . . . . . . . . . . . . |       678|  0.05|
|  357| . . . . . . . . . . . . . . . . . . . . . . . . . . |       700|  0.05|
|  358| . . . . . . . . . . . . . . . . . . . . . . . . . . |       678|  0.05|
|  359| . . . . . . . . . . . . . . . . . . . . . . . . . . |       713|  0.05|
|  360| . . . . . . . . . . . . . . . . . . . . . . . . . . |       688|  0.05|
|  361| . . . . . . . . . . . . . . . . . . . . . . . . . . |       687|  0.05|
|  362| . . . . . . . . . . . . . . . . . . . . . . . . . . |       688|  0.05|
|  363| . . . . . . . . . . . . . . . . . . . . . . . . . . |       708|  0.05|
|  364| . . . . . . . . . . . . . . . . . . . . . . . . . . |       686|  0.05|
|  365| . . . . . . . . . . . . . . . . . . . . . . . . . . |       685|  0.05|
|  366| . . . . . . . . . . . . . . . . . . . . . . . . . . |       687|  0.05|
|  367| . . . . . . . . . . . . . . . . . . . . . . . . . . |       688|  0.05|
|  368| . . . . . . . . . . . . . . . . . . . . . . . . . . |       693|  0.05|
|  369| . . . . . . . . . . . . . . . . . . . . . . . . . . |       699|  0.05|
|  370| . . . . . . . . . . . . . . . . . . . . . . . . . . |       690|  0.05|
|  371| . . . . . . . . . . . . . . . . . . . . . . . . . . |       702|  0.05|
|  372| . . . . . . . . . . . . . . . . . . . . . . . . . . |       691|  0.05|
|  373| . . . . . . . . . . . . . . . . . . . . . . . . . . |       694|  0.05|
|  374| . . . . . . . . . . . . . . . . . . . . . . . . . . |       719|  0.05|
|  375| . . . . . . . . . . . . . . . . . . . . . . . . . . |       666|  0.05|
|  376| . . . . . . . . . . . . . . . . . . . . . . . . . . |       702|  0.05|
|  377| . . . . . . . . . . . . . . . . . . . . . . . . . . |       705|  0.05|
|  378| . . . . . . . . . . . . . . . . . . . . . . . . . . |       696|  0.05|
|  379| . . . . . . . . . . . . . . . . . . . . . . . . . . |       710|  0.05|
|  380| . . . . . . . . . . . . . . . . . . . . . . . . . . |       687|  0.05|
|  381| . . . . . . . . . . . . . . . . . . . . . . . . . . |       716|  0.05|
|  382| . . . . . . . . . . . . . . . . . . . . . . . . . . |       710|  0.05|
|  383| . . . . . . . . . . . . . . . . . . . . . . . . . . |       693|  0.05|
|  384| . . . . . . . . . . . . . . . . . . . . . . . . . . |       712|  0.05|
|  385| . . . . . . . . . . . . . . . . . . . . . . . . . . |       697|  0.05|
|  386| . . . . . . . . . . . . . . . . . . . . . . . . . . |       713|  0.05|
|  387| . . . . . . . . . . . . . . . . . . . . . . . . . . |       714|  0.05|
|  388| . . . . . . . . . . . . . . . . . . . . . . . . . . |       707|  0.05|
|  389| . . . . . . . . . . . . . . . . . . . . . . . . . . |       719|  0.05|
|  390| . . . . . . . . . . . . . . . . . . . . . . . . . . |       688|  0.05|
|  391| . . . . . . . . . . . . . . . . . . . . . . . . . . |       717|  0.05|
|  392| . . . . . . . . . . . . . . . . . . . . . . . . . . |       725|  0.05|
|  393| . . . . . . . . . . . . . . . . . . . . . . . . . . |       710|  0.05|
|  394| . . . . . . . . . . . . . . . . . . . . . . . . . . |       713|  0.05|
|  395| . . . . . . . . . . . . . . . . . . . . . . . . . . |       702|  0.05|
|  396| . . . . . . . . . . . . . . . . . . . . . . . . . . |       713|  0.05|
|  397| . . . . . . . . . . . . . . . . . . . . . . . . . . |       718|  0.05|
|  398| . . . . . . . . . . . . . . . . . . . . . . . . . . |       702|  0.05|
|  399| . . . . . . . . . . . . . . . . . . . . . . . . . . |       727|  0.05|
|  400| . . . . . . . . . . . . . . . . . . . . . . . . . . |       709|  0.05|
|  401| . . . . . . . . . . . . . . . . . . . . . . . . . . |       704|  0.05|
|  402| . . . . . . . . . . . . . . . . . . . . . . . . . . |       733|  0.05|
|  403| . . . . . . . . . . . . . . . . . . . . . . . . . . |       719|  0.05|
|  404| . . . . . . . . . . . . . . . . . . . . . . . . . . |       710|  0.05|
|  405| . . . . . . . . . . . . . . . . . . . . . . . . . . |       714|  0.05|
|  406| . . . . . . . . . . . . . . . . . . . . . . . . . . |       727|  0.05|
|  407| . . . . . . . . . . . . . . . . . . . . . . . . . . |       735|  0.05|
|  408| . . . . . . . . . . . . . . . . . . . . . . . . . . |       703|  0.05|
|  409| . . . . . . . . . . . . . . . . . . . . . . . . . . |       735|  0.05|
|  410| . . . . . . . . . . . . . . . . . . . . . . . . . . |       714|  0.05|
|  411| . . . . . . . . . . . . . . . . . . . . . . . . . . |       734|  0.05|
|  412| . . . . . . . . . . . . . . . . . . . . . . . . . . |       732|  0.05|
|  413| . . . . . . . . . . . . . . . . . . . . . . . . . . |       724|  0.05|
|  414| . . . . . . . . . . . . . . . . . . . . . . . . . . |       730|  0.05|
|  415| . . . . . . . . . . . . . . . . . . . . . . . . . . |       731|  0.05|
|  416| . . . . . . . . . . . . . . . . . . . . . . . . . . |       720|  0.05|
|  417| . . . . . . . . . . . . . . . . . . . . . . . . . . |       737|  0.05|
|  418| . . . . . . . . . . . . . . . . . . . . . . . . . . |       721|  0.05|
|  419| . . . . . . . . . . . . . . . . . . . . . . . . . . |       725|  0.05|
|  420| . . . . . . . . . . . . . . . . . . . . . . . . . . |       731|  0.05|
|  421| . . . . . . . . . . . . . . . . . . . . . . . . . . |       726|  0.05|
|  422| . . . . . . . . . . . . . . . . . . . . . . . . . . |       738|  0.05|
|  423| . . . . . . . . . . . . . . . . . . . . . . . . . . |       732|  0.05|
|  424| . . . . . . . . . . . . . . . . . . . . . . . . . . |       719|  0.05|
|  425| . . . . . . . . . . . . . . . . . . . . . . . . . . |       730|  0.05|
|  426| . . . . . . . . . . . . . . . . . . . . . . . . . . |       724|  0.05|
|  427| . . . . . . . . . . . . . . . . . . . . . . . . . . |       746|  0.05|
|  428| . . . . . . . . . . . . . . . . . . . . . . . . . . |       730|  0.05|
|  429| . . . . . . . . . . . . . . . . . . . . . . . . . . |       732|  0.05|
|  430| . . . . . . . . . . . . . . . . . . . . . . . . . . |       729|  0.05|
|  431| . . . . . . . . . . . . . . . . . . . . . . . . . . |       730|  0.05|
|  432| . . . . . . . . . . . . . . . . . . . . . . . . . . |       737|  0.05|
|  433| . . . . . . . . . . . . . . . . . . . . . . . . . . |       737|  0.05|
|  434| . . . . . . . . . . . . . . . . . . . . . . . . . . |       743|  0.05|
|  435| . . . . . . . . . . . . . . . . . . . . . . . . . . |       739|  0.05|
|  436| . . . . . . . . . . . . . . . . . . . . . . . . . . |       750|  0.05|
|  437| . . . . . . . . . . . . . . . . . . . . . . . . . . |       733|  0.05|
|  438| . . . . . . . . . . . . . . . . . . . . . . . . . . |       744|  0.05|
|  439| . . . . . . . . . . . . . . . . . . . . . . . . . . |       734|  0.05|
|  440| . . . . . . . . . . . . . . . . . . . . . . . . . . |       731|  0.05|
|  441| . . . . . . . . . . . . . . . . . . . . . . . . . . |       742|  0.05|
|  442| . . . . . . . . . . . . . . . . . . . . . . . . . . |       743|  0.05|
|  443| . . . . . . . . . . . . . . . . . . . . . . . . . . |       756|  0.05|
|  444| . . . . . . . . . . . . . . . . . . . . . . . . . . |       746|  0.05|
|  445| . . . . . . . . . . . . . . . . . . . . . . . . . . |       730|  0.05|
|  446| . . . . . . . . . . . . . . . . . . . . . . . . . . |       726|  0.05|
|  447| . . . . . . . . . . . . . . . . . . . . . . . . . . |       751|  0.05|
|  448| . . . . . . . . . . . . . . . . . . . . . . . . . . |       739|  0.05|
|  449| . . . . . . . . . . . . . . . . . . . . . . . . . . |       757|  0.05|
|  450| . . . . . . . . . . . . . . . . . . . . . . . . . . |       748|  0.05|
|  451| . . . . . . . . . . . . . . . . . . . . . . . . . . |       751|  0.05|
|  452| . . . . . . . . . . . . . . . . . . . . . . . . . . |       747|  0.05|
|  453| . . . . . . . . . . . . . . . . . . . . . . . . . . |       747|  0.05|
|  454| . . . . . . . . . . . . . . . . . . . . . . . . . . |       738|  0.05|
|  455| . . . . . . . . . . . . . . . . . . . . . . . . . . |       733|  0.05|
|  456| . . . . . . . . . . . . . . . . . . . . . . . . . . |       745|  0.05|
|  457| . . . . . . . . . . . . . . . . . . . . . . . . . . |       746|  0.05|
|  458| . . . . . . . . . . . . . . . . . . . . . . . . . . |       749|  0.05|
|  459| . . . . . . . . . . . . . . . . . . . . . . . . . . |       751|  0.05|
|  460| . . . . . . . . . . . . . . . . . . . . . . . . . . |       746|  0.05|
|  461| . . . . . . . . . . . . . . . . . . . . . . . . . . |       757|  0.05|
|  462| . . . . . . . . . . . . . . . . . . . . . . . . . . |       739|  0.05|
|  463| . . . . . . . . . . . . . . . . . . . . . . . . . . |       759|  0.05|
|  464| . . . . . . . . . . . . . . . . . . . . . . . . . . |       756|  0.05|
|  465| . . . . . . . . . . . . . . . . . . . . . . . . . . |       737|  0.05|
|  466| . . . . . . . . . . . . . . . . . . . . . . . . . . |       764|  0.05|
|  467| . . . . . . . . . . . . . . . . . . . . . . . . . . |       760|  0.05|
|  468| . . . . . . . . . . . . . . . . . . . . . . . . . . |       745|  0.05|
|  469| . . . . . . . . . . . . . . . . . . . . . . . . . . |       755|  0.05|
|  470| . . . . . . . . . . . . . . . . . . . . . . . . . . |       756|  0.05|
|  471| . . . . . . . . . . . . . . . . . . . . . . . . . . |       757|  0.05|
|  472| . . . . . . . . . . . . . . . . . . . . . . . . . . |       754|  0.05|
|  473| . . . . . . . . . . . . . . . . . . . . . . . . . . |       742|  0.05|
|  474| . . . . . . . . . . . . . . . . . . . . . . . . . . |       764|  0.05|
|  475| . . . . . . . . . . . . . . . . . . . . . . . . . . |       761|  0.05|
|  476| . . . . . . . . . . . . . . . . . . . . . . . . . . |       761|  0.05|
|  477| . . . . . . . . . . . . . . . . . . . . . . . . . . |       757|  0.05|
|  478| . . . . . . . . . . . . . . . . . . . . . . . . . . |       763|  0.05|
|  479| . . . . . . . . . . . . . . . . . . . . . . . . . . |       781|  0.05|
|  480| . . . . . . . . . . . . . . . . . . . . . . . . . . |       745|  0.05|
|  481| . . . . . . . . . . . . . . . . . . . . . . . . . . |       765|  0.05|
|  482| . . . . . . . . . . . . . . . . . . . . . . . . . . |       754|  0.05|
|  483| . . . . . . . . . . . . . . . . . . . . . . . . . . |       766|  0.05|
|  484| . . . . . . . . . . . . . . . . . . . . . . . . . . |       760|  0.05|
|  485| . . . . . . . . . . . . . . . . . . . . . . . . . . |       758|  0.05|
|  486| . . . . . . . . . . . . . . . . . . . . . . . . . . |       764|  0.05|
|  487| . . . . . . . . . . . . . . . . . . . . . . . . . . |       756|  0.05|
|  488| . . . . . . . . . . . . . . . . . . . . . . . . . . |       756|  0.05|
|  489| . . . . . . . . . . . . . . . . . . . . . . . . . . |       766|  0.05|
|  490| . . . . . . . . . . . . . . . . . . . . . . . . . . |       765|  0.05|
|  491| . . . . . . . . . . . . . . . . . . . . . . . . . . |       759|  0.05|
|  492| . . . . . . . . . . . . . . . . . . . . . . . . . . |       750|  0.05|
|  493| . . . . . . . . . . . . . . . . . . . . . . . . . . |       756|  0.05|
|  494| . . . . . . . . . . . . . . . . . . . . . . . . . . |       758|  0.05|
|  495| . . . . . . . . . . . . . . . . . . . . . . . . . . |       758|  0.05|
|  496| . . . . . . . . . . . . . . . . . . . . . . . . . . |       751|  0.05|
|  497| . . . . . . . . . . . . . . . . . . . . . . . . . . |       767|  0.05|
|  498| . . . . . . . . . . . . . . . . . . . . . . . . . . |       753|  0.05|
|  499| . . . . . . . . . . . . . . . . . . . . . . . . . . |       763|  0.05|
|  500| . . . . . . . . . . . . . . . . . . . . . . . . . . |       749|  0.05|
|  501| . . . . . . . . . . . . . . . . . . . . . . . . . . |       749|  0.05|
|  502| . . . . . . . . . . . . . . . . . . . . . . . . . . |       776|  0.05|
|  503| . . . . . . . . . . . . . . . . . . . . . . . . . . |       759|  0.05|
|  504| . . . . . . . . . . . . . . . . . . . . . . . . . . |       760|  0.05|
|  505| . . . . . . . . . . . . . . . . . . . . . . . . . . |       769|  0.05|
|  506| . . . . . . . . . . . . . . . . . . . . . . . . . . |       750|  0.05|
|  507| . . . . . . . . . . . . . . . . . . . . . . . . . . |       770|  0.05|
|  508| . . . . . . . . . . . . . . . . . . . . . . . . . . |       739|  0.05|
|  509| . . . . . . . . . . . . . . . . . . . . . . . . . . |       768|  0.05|
|  510| . . . . . . . . . . . . . . . . . . . . . . . . . . |       755|  0.05|
|  511| . . . . . . . . . . . . . . . . . . . . . . . . . . |       750|  0.05|
|  512| . . . . . . . . . . . . . . . . . . . . . . . . . . |       772|  0.05|
|  513| . . . . . . . . . . . . . . . . . . . . . . . . . . |       749|  0.05|
|  514| . . . . . . . . . . . . . . . . . . . . . . . . . . |       769|  0.05|
|  515| . . . . . . . . . . . . . . . . . . . . . . . . . . |       752|  0.05|
|  516| . . . . . . . . . . . . . . . . . . . . . . . . . . |       761|  0.05|
|  517| . . . . . . . . . . . . . . . . . . . . . . . . . . |       764|  0.05|
|  518| . . . . . . . . . . . . . . . . . . . . . . . . . . |       745|  0.05|
|  519| . . . . . . . . . . . . . . . . . . . . . . . . . . |       772|  0.05|
|  520| . . . . . . . . . . . . . . . . . . . . . . . . . . |       746|  0.05|
|  521| . . . . . . . . . . . . . . . . . . . . . . . . . . |       757|  0.05|
|  522| . . . . . . . . . . . . . . . . . . . . . . . . . . |       769|  0.05|
|  523| . . . . . . . . . . . . . . . . . . . . . . . . . . |       758|  0.05|
|  524| . . . . . . . . . . . . . . . . . . . . . . . . . . |       751|  0.05|
|  525| . . . . . . . . . . . . . . . . . . . . . . . . . . |       770|  0.05|
|  526| . . . . . . . . . . . . . . . . . . . . . . . . . . |       764|  0.05|
|  527| . . . . . . . . . . . . . . . . . . . . . . . . . . |       765|  0.05|
|  528| . . . . . . . . . . . . . . . . . . . . . . . . . . |       741|  0.05|
|  529| . . . . . . . . . . . . . . . . . . . . . . . . . . |       755|  0.05|
|  530| . . . . . . . . . . . . . . . . . . . . . . . . . . |       774|  0.05|
|  531| . . . . . . . . . . . . . . . . . . . . . . . . . . |       768|  0.05|
|  532| . . . . . . . . . . . . . . . . . . . . . . . . . . |       772|  0.05|
|  533| . . . . . . . . . . . . . . . . . . . . . . . . . . |       758|  0.05|
|  534| . . . . . . . . . . . . . . . . . . . . . . . . . . |       762|  0.05|
|  535| . . . . . . . . . . . . . . . . . . . . . . . . . . |       778|  0.05|
|  536| . . . . . . . . . . . . . . . . . . . . . . . . . . |       760|  0.05|
|  537| . . . . . . . . . . . . . . . . . . . . . . . . . . |       782|  0.05|
|  538| . . . . . . . . . . . . . . . . . . . . . . . . . . |       769|  0.05|
|  539| . . . . . . . . . . . . . . . . . . . . . . . . . . |       776|  0.05|
|  540| . . . . . . . . . . . . . . . . . . . . . . . . . . |       772|  0.05|
|  541| . . . . . . . . . . . . . . . . . . . . . . . . . . |       760|  0.05|
|  542| . . . . . . . . . . . . . . . . . . . . . . . . . . |       779|  0.05|
|  543| . . . . . . . . . . . . . . . . . . . . . . . . . . |       756|  0.05|
|  544| . . . . . . . . . . . . . . . . . . . . . . . . . . |       781|  0.05|
|  545| . . . . . . . . . . . . . . . . . . . . . . . . . . |       788|  0.05|
|  546| . . . . . . . . . . . . . . . . . . . . . . . . . . |       779|  0.05|
|  547| . . . . . . . . . . . . . . . . . . . . . . . . . . |       768|  0.05|
|  548| . . . . . . . . . . . . . . . . . . . . . . . . . . |       776|  0.05|
|  549| . . . . . . . . . . . . . . . . . . . . . . . . . . |       783|  0.05|
|  550| . . . . . . . . . . . . . . . . . . . . . . . . . . |       772|  0.05|
|  551| . . . . . . . . . . . . . . . . . . . . . . . . . . |       774|  0.05|
|  552| . . . . . . . . . . . . . . . . . . . . . . . . . . |       772|  0.05|
|  553| . . . . . . . . . . . . . . . . . . . . . . . . . . |       783|  0.05|
|  554| . . . . . . . . . . . . . . . . . . . . . . . . . . |       790|  0.05|
|  555| . . . . . . . . . . . . . . . . . . . . . . . . . . |       785|  0.05|
|  556| . . . . . . . . . . . . . . . . . . . . . . . . . . |       767|  0.05|
|  557| . . . . . . . . . . . . . . . . . . . . . . . . . . |       771|  0.05|
|  558| . . . . . . . . . . . . . . . . . . . . . . . . . . |       774|  0.05|
|  559| . . . . . . . . . . . . . . . . . . . . . . . . . . |       791|  0.05|
